Subject,Task,Trial,Valence,Arousal
sub-20,genMusic03,6,-9.549484157928056e-10,1.1532197696871556
sub-20,genMusic03,7,2.4121160430993214e-13,6.691512876320425
sub-20,genMusic03,8,2.391170517358583e-13,6.692593352198207
sub-20,genMusic03,9,-4.681457523903098e-10,3.1683811851626467
sub-20,genMusic03,10,-4.666860575951104e-10,3.1778754716820043
sub-20,genMusic03,11,8.248518300095638e-13,1.5605226383985769
sub-20,genMusic03,12,8.248518300095638e-13,1.5605226383985769
sub-20,genMusic03,13,-1.1837040219831112e-09,0.5329156504421887
sub-20,genMusic03,14,-1.1835811015618608e-09,0.5334904742126266
sub-20,genMusic03,15,-3.3169679111291817e-13,0.3821626248388504
sub-20,genMusic03,16,-3.2504720727386574e-13,0.3820974633895218
sub-20,genMusic03,17,1.0162128803686175e-12,1.572520747943576
sub-20,genMusic03,18,1.0210647035320517e-12,1.5713844655468263
sub-20,genMusic03,19,9.428691075240594e-13,4.013663857721963
sub-20,genMusic03,20,9.489605104252756e-13,4.009136343471902
sub-20,genMusic03,21,-3.6469722954425125e-09,0.4355309910772974
sub-20,genMusic03,22,-3.6469722954425125e-09,0.4355309910772974
sub-20,genMusic03,23,1.1838379384412984e-12,6.316445077536098
sub-20,genMusic03,24,1.1838379384412984e-12,6.316445077536098
sub-21,classicalMusic,1,3.6880993848952665e-12,1.705602551499819
sub-21,classicalMusic,2,8.865703245664731e-13,1.549560250851677
sub-21,classicalMusic,3,1.2041825910167528e-12,1.2025442051153488
sub-21,classicalMusic,4,1.319015794398054e-12,0.7257810584555485
sub-21,classicalMusic,5,3.6228503054253664e-12,0.3996872016134718
sub-21,classicalMusic,6,-6.581344763092457e-12,0.4534309849380053
sub-21,classicalMusic,7,3.932955219101566e-12,0.10868275024595486
sub-21,classicalMusic,8,-4.002281358297345e-12,0.3505110661475187
sub-21,classicalMusic,9,3.4493893005800254e-12,0.5336757467026754
sub-21,classicalMusic,10,6.633897899927068e-12,0.5525390613806613
sub-21,classicalMusic,11,4.059105194989955e-12,0.8534287443094701
sub-21,classicalMusic,12,3.388903215654193e-12,1.0125019710507277
sub-21,genMusic01,1,8.88568581823915e-13,0.7090412635076162
sub-21,genMusic01,2,8.908151094095567e-13,0.7090282646404862
sub-21,genMusic01,3,4.9767161359026084e-12,0.5379381016052789
sub-21,genMusic01,4,4.98285671826518e-12,0.5387047983446204
sub-21,genMusic01,5,3.647876860514212e-12,0.19194485610547107
sub-21,genMusic01,6,3.666730667771601e-12,0.19184276098648162
sub-21,genMusic01,7,-7.533781457750998e-13,2.5372862134290415
sub-21,genMusic01,8,-7.600851355867428e-13,2.5389533092140084
sub-21,genMusic01,9,5.113058888406711e-12,0.15996557626402352
sub-21,genMusic01,10,5.099052347247832e-12,0.16005504739832813
sub-21,genMusic01,11,1.2266623843048546e-13,0.3552380170396958
sub-21,genMusic01,12,1.3022938212717353e-13,0.3552038985379505
sub-21,genMusic01,13,1.0666714772663468e-12,1.05986993164499
sub-21,genMusic01,14,1.0744294242907746e-12,1.0588394770875964
sub-21,genMusic01,15,3.64352218113152e-12,0.17067616507447247
sub-21,genMusic01,16,3.638885361960823e-12,0.1707510236374657
sub-21,genMusic01,17,3.458780499091464e-12,0.2363860881252914
sub-21,genMusic01,18,3.445500981527194e-12,0.23588161482689177
sub-21,genMusic01,19,1.951936713483272e-12,0.3987333007536975
sub-21,genMusic01,20,2.130271488326249e-12,0.5097718313753977
sub-21,genMusic01,21,2.1299517801163912e-12,0.5094909907542944
sub-21,genMusic01,22,3.17081460851e-12,0.2581699304194925
sub-21,genMusic01,23,3.144010696173646e-12,0.25855248572957235
sub-21,genMusic02,1,1.856115915849158e-12,0.1447540546658348
sub-21,genMusic02,2,1.854050843586516e-12,0.14509889712003127
sub-21,genMusic02,3,1.4882169482073544e-12,0.3731176471415258
sub-21,genMusic02,4,1.4882169482073544e-12,0.3731176471415258
sub-21,genMusic02,5,-5.302407511803332e-12,0.2746912690746187
sub-21,genMusic02,6,-5.2745401569848855e-12,0.27456718954396797
sub-21,genMusic02,7,1.829777297149921e-12,0.08771268889733876
sub-21,genMusic02,8,1.850995448263411e-12,0.08775403833481057
sub-21,genMusic02,9,4.997538280952433e-12,0.06502290047103529
sub-21,genMusic02,10,4.997538280952433e-12,0.06502290047103529
sub-21,genMusic02,11,-2.4781975770317235e-12,0.4358282215750131
sub-21,genMusic02,12,-2.4593366163796095e-12,0.4373520261714075
sub-21,genMusic02,13,-5.307932550542305e-12,0.2393949332741448
sub-21,genMusic02,14,-5.276123222338971e-12,0.2395355186886802
sub-21,genMusic02,15,1.2854543251968464e-12,0.25479456472422457
sub-21,genMusic02,16,1.2980201032971498e-12,0.2551460136789834
sub-21,genMusic02,17,3.0230830447647293e-12,0.05143572679854945
sub-21,genMusic02,18,2.9870361767951927e-12,0.05150076705357735
sub-21,genMusic02,19,-2.706804130520098e-13,0.10723341041791884
sub-21,genMusic02,20,-2.4802502890938044e-13,0.10705489727486225
sub-21,genMusic02,21,1.8002280835004565e-12,0.12079470495189504
sub-21,genMusic02,22,1.7872787474189943e-12,0.12089909887369787
sub-21,genMusic02,23,2.185141934540495e-12,0.159844522901063
sub-21,genMusic02,24,2.1936671909903955e-12,0.15992058677881166
sub-21,genMusic03,1,-1.5705090570916462e-11,0.1566439191823992
sub-21,genMusic03,2,-1.572497566503347e-11,0.1564311343403362
sub-21,genMusic03,3,4.65724396906035e-12,0.10000766299646098
sub-21,genMusic03,4,4.656433826683442e-12,0.09997430822751975
sub-21,genMusic03,5,3.341981095199444e-12,0.12339728360232999
sub-21,genMusic03,6,3.3551252362580393e-12,0.12335567881123025
sub-21,genMusic03,7,5.208445525413315e-12,0.7838407071096651
sub-21,genMusic03,8,5.2049624699770215e-12,0.7860946509807941
sub-21,genMusic03,9,5.163297175282744e-12,0.11581450368531418
sub-21,genMusic03,10,5.170470724379126e-12,0.11593170975268845
sub-21,genMusic03,11,4.83665107435875e-12,0.11922951823973002
sub-21,genMusic03,12,4.8000989520297965e-12,0.11949060779313951
sub-21,genMusic03,13,2.256306711644409e-12,0.1362472309210853
sub-21,genMusic03,14,2.2245050895738207e-12,0.13628359092683515
sub-21,genMusic03,15,-5.045674570015802e-12,4.5810570703076285
sub-21,genMusic03,16,-5.015036099627531e-12,4.567332303966503
sub-21,genMusic03,17,5.346668449595622e-12,0.24419643665652793
sub-21,genMusic03,18,5.341245219279733e-12,0.24420488271167623
sub-21,genMusic03,19,4.990091845249958e-12,0.22849290757247936
sub-21,genMusic03,20,4.984009111979272e-12,0.22842072699553642
sub-21,genMusic03,21,3.234025052456186e-12,0.3324507347184608
sub-21,genMusic03,22,3.2203068488544193e-12,0.3329814456040125
sub-21,genMusic03,23,-1.898844132744967e-11,0.3737311985691401
sub-21,genMusic03,24,-1.900015990992862e-11,0.37365407361933456
